OBJECTID,ROUTE,REFPT,ENDREFPT,LENGTH_,UPDATEYR,AADT,AADTYR,COUNTYEAR,AADTDERIV,AADTSINGLE,AADTCOMB,OFFPKTRK,YR20FACTOR,DHV,DD,ROUTECAPAC,EDLA,VCRATIO,VCRATIO20,ROADTERRAIN,SEASONALGROUPID,COUNTSTATIONID,CALYR,PCTOFFPKSU,PCTOFFPKCOMB,AADTTRUCKS,RUNLENGTH_FROM,RUNLENGTH_TO,ISRAMP,PCTDHSU,PCTDHCOMB,DHTRK
1898,225A,7.921,8.954,1.002,2022,170000,2022,2021,1,6000,6100,7.09999990463257,1.23000001907349,7,55,12300,0,1.05999994277954,1.29999995231628,1,5,105027,2022,3.5,3.59999990463257,12100,7.962,8.964,,0.25,0.28999999165535,0.5
1899,034B,162.26,162.471,0.223,2022,5800,2022,2020,2,210,210,7.19999980926514,1.12999999523163,10.5,53,3400,0,0.189999997615814,0.209999993443489,2,6,101465,2022,3.59999990463257,3.59999990463257,420,3.773,3.996,,0.340000003576279,0.340000003576279,0.699999988079071
1900,086A,17.238,22.613,5.348,2022,5500,2022,2020,2,80,120,3.70000004768372,1.25999999046326,11.5,57,2250,0,0.319999992847443,0.400000005960464,2,2,103769,2022,1.5,2.20000004768372,200,15.319,20.667,,0.0500000007450581,0.0299999993294477,0.100000001490116
1901,076A,16.477,18.079,1.578,2022,39000,2022,2022,0,2700,4600,18.6000003814697,1.5,8,63,6750,0,0.579999983310699,0.870000004768372,2,5,103390,2022,6.90000009536743,11.6999998092651,7300,16.498,18.076,,0.150000005960464,0.430000007152557,0.600000023841858
1902,006G,279.827,280.36,0.499,2022,103000,2022,2018,3,1300,720,2,1.0900000333786,8,54,12900,0,0.689999997615814,0.75,2,6,100334,2022,1.29999995231628,0.699999988079071,2020,22.757,23.256,,0.0399999991059303,0.00999999977648258,0.100000001490116
1903,096A,56.333,56.741,0.408,2022,16000,2022,2021,1,370,180,3.40000009536743,1.05999994277954,10,55,3380,0,0.519999980926514,0.550000011920929,2,6,104021,2022,2.29999995231628,1.10000002384186,550,55.556,55.964,,1.11000001430511,0.0399999991059303,1.20000004768372
1904,014C,136.046,137.319,1.271,2022,38000,2022,2020,2,530,1100,4.40000009536743,1.33000004291534,9.5,52,4800,0,0.779999971389771,1.03999996185303,2,6,100638,2022,1.39999997615814,3,1630,1.303,2.574,,0.159999996423721,0.140000000596046,0.300000011920929
1905,287C,300.847,301.825,0.995,2022,43000,2022,2020,2,1200,690,4.30000019073486,1.19000005722046,10.5,55,4650,0,1.07000005245209,1.26999998092651,2,6,105248,2022,2.70000004768372,1.60000002384186,1890,18.241,19.236,,0.0500000007450581,0.0199999995529652,0.100000001490116
1906,119A,26.129,36.468,10.47,2022,3400,2022,2020,2,50,40,2.79999995231628,1.13999998569489,15.5,58,1900,0,0.319999992847443,0.360000014305115,3,3,104337,2022,1.60000002384186,1.20000004768372,90,26.086,36.556,,0.230000004172325,0.0399999991059303,0.300000011920929
1907,036B,34.509,34.756,0.25,2022,19000,2022,2021,1,300,170,2.5,1.12999999523163,10,54,2600,0,0.790000021457672,0.889999985694885,2,6,101669,2022,1.60000002384186,0.899999976158142,470,34.609,34.859,,0.0500000007450581,0.00999999977648258,0.100000001490116
1908,070B,2.423,3.018,0.603,2022,29000,2022,2020,2,930,640,5.40000009536743,1.17999994754791,9.5,52,3800,0,0.75,0.889999985694885,2,6,103112,2022,3.20000004768372,2.20000004768372,1570,2.408,3.011,,0.0500000007450581,0.00999999977648258,0.100000001490116
1909,050A,69.401,69.989,0.55,2022,12000,2022,2020,2,360,550,7.59999990463257,1.08000004291534,10,52,3750,0,0.330000013113022,0.360000014305115,2,6,102214,2022,3,4.59999990463257,910,37.569,38.119,,0.189999997615814,0.449999988079071,0.600000023841858
1910,067A,0,6.835,6.778,2022,1600,2022,2021,1,40,30,4.69999980926514,1.04999995231628,11.5,57,2100,0,0.100000001490116,0.109999999403954,2,2,102884,2022,2.70000004768372,2,70,0,6.778,,0.180000007152557,0.219999998807907,0.400000005960464
1911,090A,0,9.493,9.595,2022,260,2022,2021,1,5,30,12.6000003814697,1.36000001430511,11.5,57,980,0,0.0299999993294477,0.0399999991059303,3,2,103885,2022,2.09999990463257,10.5,35,0,9.595,,0.180000007152557,0.219999998807907,0.400000005960464
1912,076A,180.221,184.135,3.858,2022,10000,2022,2020,2,290,2100,24.1000003814697,1.13999998569489,15.5,58,5650,0,0.319999992847443,0.360000014305115,2,3,103423,2022,2.90000009536743,21.2000007629395,2390,180.138,183.996,,0.270000010728836,1.08000004291534,1.39999997615814
1913,006L,88.895,90.394,1.809,2022,3800,2022,2022,0,140,260,10.5,1.28999996185303,11,57,2280,0,0.209999993443489,0.270000010728836,3,2,100392,2022,3.59999990463257,6.90000009536743,400,0,1.809,,0.649999976158142,0.479999989271164,1.10000002384186
1914,105A,5.211,5.365,0.162,2022,18000,2022,2020,2,490,200,3.79999995231628,1.17999994754791,11.5,52,3380,0,0.639999985694885,0.759999990463257,2,6,104180,2022,2.70000004768372,1.10000002384186,690,0.42,0.582,,0.589999973773956,0.0599999986588955,0.699999988079071
1915,017B,91.142,105.482,14.285,2022,1500,2022,2020,2,40,110,9.5,1.12999999523163,15.5,58,1900,0,0.140000000596046,0.159999996423721,2,3,100706,2022,2.40000009536743,7.09999990463257,150,22.147,36.432,,0.28999999165535,1.00999999046326,1.29999995231628
1916,470B,44.843,46.398,1.562,2022,27000,2022,,4,430,460,3.29999995231628,1.5,11,58,8350,0,0.409999996423721,0.620000004768372,2,6,106583,2022,1.60000002384186,1.70000004768372,890,44.957,46.519,,0.129999995231628,0.119999997317791,0.300000011920929
1917,149A,71.901,72.235,0.342,2022,2000,2022,2021,1,60,50,5.30000019073486,1.0900000333786,15,58,1700,0,0.200000002980232,0.219999998807907,3,3,104730,2022,2.90000009536743,2.40000009536743,110,71.146,71.488,,0.25,0.25,0.5
1918,287C,318.326,322.987,4.508,2022,28000,2022,2022,5,340,200,1.89999997615814,1.22000002861023,11.5,59,4800,0,0.790000021457672,0.959999978542328,2,6,000256,2022,1.20000004768372,0.699999988079071,540,35.473,39.981,,0.109999999403954,0.0700000002980232,0.200000002980232
1919,119B,52.681,54.413,1.681,2022,30000,2022,2019,3,600,540,3.79999995231628,1.10000002384186,10.5,68,5100,0,0.839999973773956,0.920000016689301,2,6,104356,2022,2,1.79999995231628,1140,8.481,10.162,,0.0500000007450581,0.0199999995529652,0.100000001490116
1920,036C,83.71,88.836,4.994,2022,2200,2022,2020,2,80,50,5.90000009536743,1.33000004291534,11.5,57,2250,0,0.129999995231628,0.170000001788139,2,2,101691,2022,3.5,2.40000009536743,130,7.448,12.442,,0.180000007152557,0.219999998807907,0.400000005960464
1921,160C,460.147,464.433,4.238,2022,970,2022,2020,2,30,60,9.19999980926514,1.04999995231628,11.5,57,2900,0,0.0399999991059303,0.0399999991059303,1,2,104912,2022,2.59999990463257,6.59999990463257,90,115.923,120.161,,0.180000007152557,0.219999998807907,0.400000005960464
1922,059B,106.29,107.281,0.394,2022,2700,2022,2020,2,140,300,16.2000007629395,1.08000004291534,11.5,57,1800,0,0.200000002980232,0.219999998807907,1,2,102572,2022,5.19999980926514,11,440,32.099,32.493,,0.180000007152557,0.219999998807907,0.400000005960464
1923,050A,165.601,169.009,3.47,2022,3500,2022,2020,2,80,250,9.30000019073486,1.10000002384186,15.5,58,2400,0,0.259999990463257,0.28999999165535,3,3,102267,2022,2.20000004768372,7.09999990463257,330,133.217,136.687,,0.200000002980232,0.569999992847443,0.800000011920929
1924,071A,0,7.036,6.964,2022,260,2022,2018,3,20,20,18.2000007629395,1.28999996185303,11,57,3000,0,0.00999999977648258,0.00999999977648258,1,2,103162,2022,9.10000038146973,9.10000038146973,40,0,6.964,,0.180000007152557,0.219999998807907,0.400000005960464
1925,024B,419.95,422.707,3.33,2022,140,2022,2020,2,20,5,14.3999996185303,1.12000000476837,11.5,57,3100,0,0.00999999977648258,0.00999999977648258,1,2,100882,2022,11.1000003814697,3.29999995231628,25,0,3.33,,0.180000007152557,0.219999998807907,0.400000005960464
1926,006F,213.1,216,2.914,2022,8600,2022,2020,2,240,270,5.90000009536743,1.10000002384186,13,60,4050,0,0.330000013113022,0.360000014305115,1,4,100319,2022,2.79999995231628,3.09999990463257,510,4.34,7.254,,0.0500000007450581,0.0299999993294477,0.100000001490116
1927,034A,144.47,148.852,4.315,2022,6400,2022,2020,2,190,880,16.7000007629395,1.28999996185303,11.5,57,3150,0,0.270000010728836,0.349999994039536,2,2,101460,2022,2.90000009536743,13.8000001907349,1070,143.828,148.143,,0.330000013113022,1.37000000476837,1.70000004768372
1928,050B,432.89,433.499,0.619,2022,11000,2022,2021,1,300,1600,17,1.0900000333786,11.5,57,4500,0,0.319999992847443,0.349999994039536,2,2,102388,2022,2.70000004768372,14.3000001907349,1900,117.192,117.811,,0.870000004768372,2.82999992370605,3.70000004768372
1929,070A,269.005,269.242,0.224,2022,160000,2022,2018,3,6900,6700,8.5,1.12000000476837,8.5,53,18350,0,0.790000021457672,0.879999995231628,2,5,103061,2022,4.30000019073486,4.19999980926514,13600,269.708,269.932,,0.0599999986588955,0.0700000002980232,0.100000001490116
1930,052B,91.069,99.492,8.413,2022,1400,2022,2020,2,90,210,21.7000007629395,1.48000001907349,11.5,57,2900,0,0.0599999986588955,0.0900000035762787,1,2,102486,2022,6.69999980926514,15,300,4.529,12.942,,1.01999998092651,0.850000023841858,1.89999997615814
1931,084A,27.671,27.924,0.26,2022,4500,2022,2021,1,130,100,5,1.13999998569489,15.5,58,2160,0,0.370000004768372,0.419999986886978,3,3,103634,2022,2.79999995231628,2.20000004768372,230,27.573,27.833,,0.230000004172325,0.0399999991059303,0.300000011920929
1932,025A,195.159,196.141,0.928,2022,241000,2022,2022,0,8400,8400,7,1.25999999046326,7.5,54,20900,0,0.930000007152557,1.16999995708466,1,5,100990,2022,3.5,3.5,16800,195.013,195.941,,0.25,0.28999999165535,0.5
1933,160A,215.698,215.928,0.234,2022,8300,2022,2021,1,260,210,5.59999990463257,1.02999997138977,11.5,57,3380,0,0.319999992847443,0.330000013113022,2,2,104850,2022,3.09999990463257,2.5,470,214.603,214.837,,0.109999999403954,0.490000009536743,0.600000023841858
1934,030A,12.585,15.036,2.393,2022,9200,2022,2020,2,350,240,6.40000009536743,1.42999994754791,11.5,54,2500,0,0.46000000834465,0.660000026226044,2,6,101131,2022,3.79999995231628,2.59999990463257,590,12.588,14.981,,0.0399999991059303,0.0299999993294477,0.100000001490116
1935,350A,72.021,72.315,0.274,2022,1100,2022,2020,2,20,40,5.30000019073486,1.08000004291534,11.5,57,2200,0,0.0700000002980232,0.0799999982118607,2,2,105413,2022,2.09999990463257,3.20000004768372,60,71.849,72.123,,0.25,0.25,0.5
1936,133A,16,17.667,1.375,2022,1400,2022,2021,1,50,90,10,1.08000004291534,15,58,1450,0,0.170000001788139,0.180000007152557,3,3,105629,2022,3.90000009536743,6.09999990463257,140,15.994,17.369,,0.25,0.25,0.5
1937,040A,201.917,202.129,0.202,2022,3400,2022,2021,1,120,100,6.30000019073486,1.16999995708466,15,58,1700,0,0.349999994039536,0.409999996423721,3,3,101864,2022,3.40000009536743,2.90000009536743,220,201.325,201.527,,0.560000002384186,0.319999992847443,0.899999976158142
1938,239A,0,0.675,0.576,2022,2000,2022,2021,1,50,60,5.30000019073486,1.01999998092651,11.5,52,1950,0,0.119999997317791,0.119999997317791,1,6,105037,2022,2.40000009536743,2.90000009536743,110,0,0.576,,0.180000007152557,0.219999998807907,0.400000005960464
1939,034B,162.714,162.962,0.249,2022,12000,2022,2020,2,290,220,4.19999980926514,1.10000002384186,9.5,58,3560,0,0.370000004768372,0.409999996423721,2,6,101467,2022,2.40000009536743,1.79999995231628,510,4.244,4.493,,0.5,0.0500000007450581,0.600000023841858
1940,086A,27.718,32.248,4.471,2022,1700,2022,2020,2,50,100,8.39999961853027,1.25999999046326,11.5,57,3200,0,0.0700000002980232,0.0900000035762787,1,2,103772,2022,2.79999995231628,5.59999990463257,150,25.841,30.312,,0.230000004172325,0.509999990463257,0.699999988079071
1941,076A,18.079,19.723,1.64,2022,48000,2022,2020,2,2900,5100,16.7000007629395,1.53999996185303,8,59,6600,0,0.689999997615814,1.05999994277954,2,5,106587,2022,6,10.6999998092651,8000,18.076,19.716,,0.150000005960464,0.430000007152557,0.600000023841858
1942,006I,345.928,346.425,0.442,2022,1500,2022,2022,0,80,40,7.5,1.19000005722046,11,57,3100,0,0.0599999986588955,0.0700000002980232,1,2,100354,2022,5,2.5,120,2.365,2.807,,0.180000007152557,0.219999998807907,0.400000005960464
1943,096A,54.266,54.761,0.478,2022,18000,2022,2021,1,810,110,5.09999990463257,1.0900000333786,9.5,55,3450,0,0.550000011920929,0.600000023841858,2,6,104010,2022,4.5,0.600000023841858,920,53.528,54.006,,0.140000000596046,0.0299999993294477,0.200000002980232
1944,014C,229.233,235.226,5.995,2022,3500,2022,2022,5,70,350,12.1000003814697,1.11000001430511,10.5,55,2050,0,0.200000002980232,0.219999998807907,1,6,000660,2022,2.09999990463257,10,420,94.17,100.165,,0.0599999986588955,0.589999973773956,0.699999988079071
1945,287C,288.815,289.34,0.584,2022,46000,2022,2020,2,690,370,2.29999995231628,1.21000003814697,9.5,52,5250,0,0.870000004768372,1.04999995231628,2,6,105230,2022,1.5,0.800000011920929,1060,6.002,6.586,,0.0500000007450581,0.00999999977648258,0.100000001490116
1946,115A,36.709,39.651,2.778,2022,16000,2022,2022,0,370,1100,9.10000038146973,1.23000001907349,11,64,3000,0,0.75,0.920000016689301,2,2,104274,2022,2.29999995231628,6.80000019073486,1470,36.522,39.3,,0.259999990463257,0.439999997615814,0.699999988079071
1947,036A,6.382,6.982,0.304,2022,11000,2022,2020,2,280,100,3.40000009536743,1.17999994754791,15.5,58,2280,0,0.870000004768372,1.02999997138977,3,3,101646,2022,2.5,0.899999976158142,380,6.445,6.749,,0.589999973773956,0.0599999986588955,0.699999988079071
1948,070A,419.311,436.788,17.455,2022,10000,2022,2020,2,160,2700,28.5,1.0900000333786,15.5,58,6850,0,0.259999990463257,0.280000001192093,1,3,103106,2022,1.60000002384186,26.8999996185303,2860,419.95,437.405,,0.0599999986588955,0.790000021457672,0.899999976158142
1949,006E,159.573,163.344,3.771,2022,4000,2022,2020,2,270,50,7.90000009536743,1.25999999046326,15.5,58,2400,0,0.300000011920929,0.379999995231628,3,3,100308,2022,6.69999980926514,1.20000004768372,320,9.871,13.642,,0.280000001192093,0.219999998807907,0.5
1950,050A,36.042,37.142,1.052,2022,14000,2022,2021,1,410,410,5.80000019073486,1.37999999523163,9.5,53,4900,0,0.28999999165535,0.400000005960464,2,6,102207,2022,2.90000009536743,2.90000009536743,820,4.271,5.323,,0.189999997615814,0.449999988079071,0.600000023841858
1951,115A,8.487,8.694,0.25,2022,6200,2022,2022,0,160,80,3.90000009536743,1.05999994277954,11,57,1740,0,0.449999988079071,0.479999989271164,2,2,104262,2022,2.59999990463257,1.29999995231628,240,8.346,8.596,,0.280000001192093,0.219999998807907,0.5
1952,013C,0,0.117,0.103,2022,19000,2022,2019,3,420,630,5.5,1.58000004291534,10,57,2380,0,0.910000026226044,1.44000005722046,3,2,203809,2022,2.20000004768372,3.29999995231628,1050,0,0.103,,0.340000003576279,0.230000004172325,0.600000023841858
1953,024A,285.01,285.278,0.275,2022,27000,2022,2020,2,430,380,3,1.13999998569489,9.5,53,3500,0,0.779999971389771,0.889999985694885,3,6,100826,2022,1.60000002384186,1.39999997615814,810,140.83,141.105,,0.0900000035762787,0.0900000035762787,0.200000002980232
1954,470A,0,4.248,4.332,2022,81000,2022,2022,5,1300,890,2.70000004768372,1.22000002861023,10,52,12100,0,0.699999988079071,0.850000023841858,2,6,000512,2022,1.60000002384186,1.10000002384186,2190,0,4.332,,0.0399999991059303,0.0399999991059303,0.100000001490116
1955,142A,22.958,28.712,5.675,2022,180,2022,2022,0,8,20,15.5,1.07000005245209,11,57,2050,0,0.00999999977648258,0.00999999977648258,2,2,104668,2022,4.40000009536743,11.1000003814697,28,22.883,28.558,,0.180000007152557,0.219999998807907,0.400000005960464
1956,066B,28.693,32.585,3.879,2022,10000,2022,2020,2,310,130,4.40000009536743,1.14999997615814,11.5,57,3200,0,0.409999996423721,0.469999998807907,2,2,102868,2022,3.09999990463257,1.29999995231628,440,0,3.879,,0.0900000035762787,0.150000005960464,0.200000002980232
1957,050B,334.016,335.764,1.745,2022,5700,2022,2022,0,170,440,10.6999998092651,1.0900000333786,11,57,2200,0,0.319999992847443,0.349999994039536,2,2,102334,2022,2.90000009536743,7.80000019073486,610,18.495,20.24,,0.129999995231628,0.389999985694885,0.5
1958,070A,234.209,235.005,0.787,2022,41000,2022,2022,0,980,2700,9,1.16999995708466,12.5,62,7250,0,0.879999995231628,1.02999997138977,3,4,103038,2022,2.40000009536743,6.59999990463257,3680,235.224,236.011,,0.140000000596046,0.239999994635582,0.400000005960464
1959,093A,13.632,15.352,1.699,2022,16000,2022,2022,0,480,300,4.90000009536743,1.12000000476837,12,63,3400,0,0.709999978542328,0.800000011920929,2,6,103930,2022,3,1.89999997615814,780,14.456,16.155,,0.140000000596046,0.109999999403954,0.300000011920929
1960,083A,25.87,28.132,2.145,2022,13000,2022,2020,2,520,380,6.90000009536743,1.44000005722046,10.5,55,2400,0,0.629999995231628,0.910000026226044,2,6,103591,2022,4,2.90000009536743,900,5.459,7.604,,0.150000005960464,0.150000005960464,0.300000011920929
1961,025A,142.832,143.52,0.759,2022,147000,2022,2022,0,4300,5400,6.59999990463257,1.23000001907349,7.5,52,12450,0,0.920000016689301,1.12999999523163,1,5,100966,2022,2.90000009536743,3.70000004768372,9700,142.674,143.433,,0.0799999982118607,0.129999995231628,0.200000002980232
1962,550B,80.523,92.21,11.335,2022,2300,2022,2020,2,150,80,10,1.07000005245209,15.5,58,850,0,0.490000009536743,0.519999980926514,3,3,105577,2022,6.69999980926514,3.29999995231628,230,58.626,69.961,,0.280000001192093,0.219999998807907,0.5
1963,160A,56.993,72.342,15.313,2022,7000,2022,2021,1,190,380,8.10000038146973,1.14999997615814,15,58,2150,0,0.569999992847443,0.660000026226044,2,3,104799,2022,2.70000004768372,5.40000009536743,570,57.039,72.352,,0.230000004172325,0.509999990463257,0.699999988079071
1964,025C,0.052,0.885,0.866,2022,2300,2022,2021,1,100,150,11.1000003814697,1,11,57,1600,0,0.180000007152557,0.180000007152557,2,2,101043,2022,4.40000009536743,6.69999980926514,250,0.06,0.926,,0.180000007152557,0.219999998807907,0.400000005960464
1965,300A,0.465,3.356,2.905,2022,130,2022,2020,2,3,1,2.70000004768372,2.44000005722046,11.5,57,1700,0,0.00999999977648258,0.0199999995529652,3,2,105351,2022,2,0.699999988079071,4,0.464,3.369,,0.180000007152557,0.219999998807907,0.400000005960464
1966,131A,0.064,0.323,0.26,2022,4700,2022,2020,2,380,70,9.5,1.25999999046326,15.5,58,2550,0,0.330000013113022,0.419999986886978,3,3,104529,2022,8.10000038146973,1.39999997615814,450,0.058,0.318,,1.11000001430511,0.0399999991059303,1.20000004768372
1967,040A,90.838,91.136,0.302,2022,5700,2022,2020,2,130,170,5.30000019073486,1.02999997138977,9,100,1800,0,0.28999999165535,0.300000011920929,2,6,101823,2022,2.29999995231628,3,300,90.274,90.576,,0.340000003576279,1.01999998092651,1.39999997615814
1968,177A,1.995,4.117,2.113,2022,32000,2022,2018,3,350,220,1.79999995231628,1.08000004291534,11,52,4100,0,0.889999985694885,0.959999978542328,2,6,104971,2022,1.10000002384186,0.699999988079071,570,2.268,4.381,,0.0500000007450581,0.00999999977648258,0.100000001490116
1969,040C,297,297.219,0.219,2022,50000,2022,2019,3,1200,450,3.20000004768372,1.11000001430511,8,56,5080,0,0.879999995231628,0.980000019073486,2,6,101917,2022,2.29999995231628,0.899999976158142,1650,17.739,17.958,,0.0500000007450581,0.00999999977648258,0.100000001490116
1970,064A,17.27,18.143,0.98,2022,3800,2022,2018,3,190,130,8.5,1.0900000333786,11,57,1760,0,0.270000010728836,0.28999999165535,3,2,102837,2022,5,3.5,320,16.96,17.94,,0.409999996423721,0.360000014305115,0.800000011920929
1971,085G,0,0.722,0.786,2022,12000,2022,2022,0,400,200,5,1.4099999666214,11,59,3360,0,0.46000000834465,0.649999976158142,2,6,103746,2022,3.29999995231628,1.70000004768372,600,0,0.786,,0.140000000596046,0.109999999403954,0.300000011920929
1972,074A,6.109,6.352,0.208,2022,23000,2022,2021,1,440,180,2.70000004768372,1.05999994277954,10,56,3600,0,0.720000028610229,0.759999990463257,3,6,103323,2022,1.89999997615814,0.800000011920929,620,6.727,6.935,,0.0500000007450581,0.00999999977648258,0.100000001490116
1973,009C,90.254,92.892,2.56,2022,22000,2022,2020,2,440,180,2.79999995231628,1.16999995708466,12.5,57,3500,0,0.899999976158142,1.04999995231628,1,4,100507,2022,2,0.800000011920929,620,25.763,28.323,,0.109999999403954,0.0199999995529652,0.100000001490116
1974,095A,4.436,5.018,0.507,2022,43000,2022,2021,1,770,340,2.59999990463257,1.02999997138977,9.5,58,4200,0,1.12999999523163,1.1599999666214,2,6,103969,2022,1.79999995231628,0.800000011920929,1110,4.6,5.107,,0.0500000007450581,0.00999999977648258,0.100000001490116
1975,014C,137.319,137.619,0.287,2022,36000,2022,2020,2,610,1100,4.69999980926514,1.35000002384186,10,55,4750,0,0.829999983310699,1.12000000476837,2,6,100639,2022,1.70000004768372,3,1710,2.574,2.861,,0.159999996423721,0.140000000596046,0.300000011920929
